Year,Transect_no,Control,Date,Birds_present,Part_of_transect,Dostance_cat,No_singing_males
2019,TBB29,2,27/05/2019,yes,4,2,3
2019,TBB29,2,27/05/2019,yes,4,3,2
2019,TBB29,2,27/05/2019,yes,5,1,2
2019,TBB29,2,27/05/2019,yes,5,2,4
2019,TBB29,3,29/05/2019,yes,1,2,4
2019,TBB29,3,29/05/2019,yes,1,3,2
2019,TBB29,3,29/05/2019,yes,2,1,3
2019,TBB29,3,29/05/2019,yes,2,2,3
2019,TBB29,3,29/05/2019,yes,2,3,3
2019,TBB29,3,29/05/2019,yes,3,1,2
2019,TBB29,3,29/05/2019,yes,3,2,2
2019,TBB29,3,29/05/2019,yes,3,3,3
2019,TBB29,3,29/05/2019,yes,4,1,1
2019,TBB29,3,29/05/2019,yes,4,2,3
2019,TBB29,3,29/05/2019,yes,4,3,5
2019,TBB29,3,29/05/2019,yes,5,1,1
2019,TBB29,3,29/05/2019,yes,5,2,4
2019,TBB29,3,29/05/2019,yes,5,3,4
2019,TBB30,1,1/06/2019,yes,1,3,1
2019,TBB30,1,1/06/2019,yes,2,2,1
2019,TBB30,1,1/06/2019,yes,2,3,3
2019,TBB30,1,1/06/2019,yes,3,2,1
2019,TBB30,1,1/06/2019,yes,3,3,1
2019,TBB30,1,1/06/2019,yes,4,2,1
2019,TBB30,1,1/06/2019,yes,4,3,1
2019,TBB30,1,1/06/2019,yes,5,2,2
2019,TBB30,1,1/06/2019,yes,5,3,1
2019,TBB30,2,2/06/2019,yes,1,1,1
2019,TBB30,2,2/06/2019,yes,1,2,1
2019,TBB30,2,2/06/2019,yes,1,3,1
2019,TBB30,2,2/06/2019,yes,2,1,1
2019,TBB30,2,2/06/2019,yes,2,2,1
2019,TBB30,2,2/06/2019,yes,2,3,2
2019,TBB30,2,2/06/2019,yes,3,2,1
2019,TBB30,2,2/06/2019,yes,3,3,1
2019,TBB30,2,2/06/2019,yes,4,2,1
2019,TBB30,2,2/06/2019,yes,4,3,1
2019,TBB30,2,2/06/2019,yes,5,3,1
2019,TBB30,3,4/06/2019,yes,1,3,2
2019,TBB30,3,4/06/2019,yes,2,1,2
2019,TBB30,3,4/06/2019,yes,2,2,1
2019,TBB30,3,4/06/2019,yes,3,2,2
2019,TBB30,3,4/06/2019,yes,3,3,1
2019,TBB30,3,4/06/2019,yes,4,1,1
2019,TBB30,3,4/06/2019,yes,4,2,1
2019,TBB30,3,4/06/2019,yes,4,3,3
2019,TBB30,3,4/06/2019,yes,5,2,1
2019,TBB30,3,4/06/2019,yes,5,3,1
2019,TBB31,1,2/06/2019,yes,1,2,1
2019,TBB31,1,2/06/2019,yes,2,1,1
2019,TBB31,1,2/06/2019,yes,2,2,1
2019,TBB31,1,2/06/2019,no,3,,0
2019,TBB31,1,2/06/2019,no,4,,0
2019,TBB31,1,2/06/2019,no,5,,0
2019,TBB31,2,5/06/2019,yes,1,3,1
2019,TBB31,2,5/06/2019,yes,2,2,1
2019,TBB31,2,5/06/2019,yes,2,3,1
2019,TBB31,2,5/06/2019,yes,3,2,1
2019,TBB31,2,5/06/2019,no,4,,0
2019,TBB31,2,5/06/2019,yes,5,3,1
2019,TBB31,3,6/06/2019,no,1,,0
2019,TBB31,3,6/06/2019,yes,2,1,1
2019,TBB31,3,6/06/2019,yes,2,2,1
2019,TBB31,3,6/06/2019,yes,2,3,1
2019,TBB31,3,6/06/2019,yes,3,2,1
2019,TBB31,3,6/06/2019,no,4,,0
2019,TBB31,3,6/06/2019,no,5,,0
2019,TBB32,1,2/06/2019,yes,1,3,1
2019,TBB32,1,2/06/2019,no,2,,0
2019,TBB32,1,2/06/2019,no,3,,0
2019,TBB32,1,2/06/2019,yes,4,1,1
2019,TBB32,1,2/06/2019,yes,4,2,2
2019,TBB32,1,2/06/2019,yes,4,3,2
2019,TBB32,1,2/06/2019,yes,5,3,3
2019,TBB32,2,4/06/2019,yes,1,3,1
2019,TBB32,2,4/06/2019,no,2,,0
2019,TBB32,2,4/06/2019,yes,3,1,1
2019,TBB32,2,4/06/2019,yes,3,2,1
2019,TBB32,2,4/06/2019,yes,3,3,1
2019,TBB32,2,4/06/2019,yes,4,1,1
2019,TBB32,2,4/06/2019,yes,4,2,2
2019,TBB32,2,4/06/2019,yes,4,3,1
2019,TBB32,2,4/06/2019,yes,5,3,3
2019,TBB32,3,6/06/2019,no,1,,0
2019,TBB32,3,6/06/2019,no,2,,0
2019,TBB32,3,6/06/2019,yes,3,2,2
2019,TBB32,3,6/06/2019,yes,4,1,1
2019,TBB32,3,6/06/2019,yes,4,2,2
2019,TBB32,3,6/06/2019,yes,4,3,1
2019,TBB32,3,6/06/2019,yes,5,1,1
2019,TBB32,3,6/06/2019,yes,5,3,2
2019,TBB33,1,5/06/2019,yes,1,3,1
2019,TBB33,1,5/06/2019,yes,2,1,1
2019,TBB33,1,5/06/2019,yes,3,2,2
2019,TBB33,1,5/06/2019,yes,3,3,1
2019,TBB33,1,5/06/2019,yes,4,1,1
2019,TBB33,1,5/06/2019,yes,4,2,1
2019,TBB33,1,5/06/2019,yes,4,3,1
2019,TBB33,1,5/06/2019,yes,5,3,1
2019,TBB33,2,7/06/2019,yes,1,2,1
2019,TBB33,2,7/06/2019,yes,2,2,1
2019,TBB33,2,7/06/2019,yes,2,3,1
2019,TBB33,2,7/06/2019,yes,3,1,1
2019,TBB33,2,7/06/2019,yes,3,2,1
2019,TBB33,2,7/06/2019,yes,3,3,1
2019,TBB33,2,7/06/2019,yes,4,2,1
2019,TBB33,2,7/06/2019,yes,5,3,1
2019,TBB33,3,8/06/2019,yes,1,2,1
2019,TBB33,3,8/06/2019,yes,1,3,2
2019,TBB33,3,8/06/2019,yes,2,2,1
2019,TBB33,3,8/06/2019,yes,2,3,2
2019,TBB33,3,8/06/2019,no,3,,0
2019,TBB33,3,8/06/2019,yes,4,2,1
2019,TBB33,3,8/06/2019,yes,5,1,1
2019,TBB33,3,8/06/2019,yes,5,3,1
2019,TBB34,1,20/05/2019,yes,1,2,2
2019,TBB34,1,20/05/2019,yes,1,2,2
2019,TBB34,1,20/05/2019,yes,1,3,3
2019,TBB34,1,20/05/2019,yes,2,1,2
2019,TBB34,1,20/05/2019,yes,2,2,3
2019,TBB34,1,20/05/2019,yes,2,3,2
2019,TBB34,1,20/05/2019,yes,3,1,1
2019,TBB34,1,20/05/2019,yes,3,2,3
2019,TBB34,1,20/05/2019,yes,3,3,3
2019,TBB34,1,20/05/2019,yes,4,1,1
2019,TBB34,1,20/05/2019,yes,4,2,3
2019,TBB34,1,20/05/2019,yes,4,3,3
2019,TBB34,1,20/05/2019,yes,5,2,4
2019,TBB34,1,20/05/2019,yes,5,3,2
2019,TBB34,2,25/05/2019,yes,1,2,2
2019,TBB34,2,25/05/2019,yes,1,3,3
2019,TBB34,2,25/05/2019,yes,2,2,2
2019,TBB34,2,25/05/2019,yes,2,3,4
2019,TBB34,2,25/05/2019,yes,3,1,1
2019,TBB34,2,25/05/2019,yes,3,2,3
2019,TBB34,2,25/05/2019,yes,3,3,3
2019,TBB34,2,25/05/2019,yes,4,1,1
2019,TBB34,2,25/05/2019,yes,4,2,3
2019,TBB34,2,25/05/2019,yes,4,3,2
2019,TBB34,2,25/05/2019,yes,5,2,3
2019,TBB34,2,25/05/2019,yes,5,3,2
2019,TBB34,3,26/05/2019,yes,1,1,1
2019,TBB34,3,26/05/2019,yes,1,2,4
2019,TBB34,3,26/05/2019,yes,1,3,1
2019,TBB34,3,26/05/2019,yes,2,1,3
2019,TBB34,3,26/05/2019,yes,2,2,3
2019,TBB34,3,26/05/2019,yes,2,3,1
2019,TBB34,3,26/05/2019,yes,3,1,1
2019,TBB34,3,26/05/2019,yes,3,2,2
2019,TBB34,3,26/05/2019,yes,3,3,2
2019,TBB34,3,26/05/2019,yes,4,1,2
2019,TBB34,3,26/05/2019,yes,4,2,5
2019,TBB34,3,26/05/2019,yes,5,1,2
2019,TBB34,3,26/05/2019,yes,5,2,3
2019,TBB34,3,26/05/2019,yes,5,3,1
2019,TBB35,1,31/05/2019,yes,1,1,1
2019,TBB35,1,31/05/2019,yes,1,2,2
2019,TBB35,1,31/05/2019,yes,2,1,1
2019,TBB35,1,31/05/2019,yes,2,2,6
2019,TBB35,1,31/05/2019,yes,3,2,1
2019,TBB35,1,31/05/2019,yes,3,3,2
2019,TBB35,1,31/05/2019,yes,4,2,1
2019,TBB35,1,31/05/2019,yes,4,3,1
2019,TBB35,1,31/05/2019,yes,5,1,1
2019,TBB35,1,31/05/2019,yes,5,2,2
2019,TBB35,1,31/05/2019,yes,5,3,3
2019,TBB35,2,3/06/2019,yes,1,1,1
2019,TBB35,2,3/06/2019,yes,1,2,2
2019,TBB35,2,3/06/2019,yes,2,1,1
2019,TBB35,2,3/06/2019,yes,2,2,2
2019,TBB35,2,3/06/2019,yes,2,3,1
2019,TBB35,2,3/06/2019,yes,3,1,2
2019,TBB35,2,3/06/2019,yes,3,2,2
2019,TBB35,2,3/06/2019,yes,3,3,1
2019,TBB35,2,3/06/2019,yes,4,1,1
2019,TBB35,2,3/06/2019,yes,4,2,2
2019,TBB35,2,3/06/2019,yes,4,3,2
2019,TBB35,2,3/06/2019,yes,5,1,1
2019,TBB35,2,3/06/2019,yes,5,2,2
2019,TBB35,2,3/06/2019,yes,5,3,3
2019,TBB35,3,4/06/2019,yes,1,1,1
2019,TBB35,3,4/06/2019,yes,1,2,1
2019,TBB35,3,4/06/2019,yes,2,1,1
2019,TBB35,3,4/06/2019,yes,2,2,3
2019,TBB35,3,4/06/2019,yes,2,3,1
2019,TBB35,3,4/06/2019,yes,3,1,1
2019,TBB35,3,4/06/2019,yes,3,2,1
2019,TBB35,3,4/06/2019,yes,3,3,1
2019,TBB35,3,4/06/2019,yes,4,1,1
2019,TBB35,3,4/06/2019,yes,4,2,2
2019,TBB35,3,4/06/2019,yes,4,3,2
2019,TBB35,3,4/06/2019,yes,5,1,1
2019,TBB35,3,4/06/2019,yes,5,2,2
2019,TBB35,3,4/06/2019,yes,5,3,1
2019,TBB36,1,26/05/2019,yes,1,3,1
2019,TBB36,1,26/05/2019,yes,2,2,1
2019,TBB36,1,26/05/2019,yes,2,3,1
2019,TBB36,1,26/05/2019,yes,3,2,1
2019,TBB36,1,26/05/2019,yes,4,2,1
2019,TBB36,1,26/05/2019,yes,5,1,1
2019,TBB36,2,27/05/2019,yes,1,3,1
2019,TBB36,2,27/05/2019,yes,2,2,1
2019,TBB36,2,27/05/2019,yes,3,2,1
2019,TBB36,2,27/05/2019,yes,3,3,1
2019,TBB36,2,27/05/2019,no,4,,0
2019,TBB36,2,27/05/2019,yes,5,2,1
2019,TBB36,3,29/05/2019,yes,1,2,1
2019,TBB36,3,29/05/2019,yes,2,2,1
2019,TBB36,3,29/05/2019,yes,3,2,2
2019,TBB36,3,29/05/2019,no,4,,0
2019,TBB36,3,29/05/2019,yes,5,2,1
2019,TBB37,1,1/06/2019,yes,1,1,2
2019,TBB37,1,1/06/2019,yes,1,3,2
2019,TBB37,1,1/06/2019,yes,2,3,3
2019,TBB37,1,1/06/2019,yes,3,3,3
2019,TBB37,1,1/06/2019,yes,4,1,1
2019,TBB37,1,1/06/2019,yes,4,2,2
2019,TBB37,1,1/06/2019,yes,4,3,2
2019,TBB37,1,1/06/2019,yes,5,1,1
2019,TBB37,1,1/06/2019,yes,5,2,3
2019,TBB37,1,1/06/2019,yes,5,3,3
2019,TBB37,2,2/06/2019,yes,1,3,1
2019,TBB37,2,2/06/2019,yes,2,1,1
2019,TBB37,2,2/06/2019,yes,2,2,2
2019,TBB37,2,2/06/2019,yes,2,3,3
2019,TBB37,2,2/06/2019,yes,3,1,1
2019,TBB37,2,2/06/2019,yes,3,2,2
2019,TBB37,2,2/06/2019,yes,3,3,2
2019,TBB37,2,2/06/2019,yes,4,1,1
2019,TBB37,2,2/06/2019,yes,4,2,2
2019,TBB37,2,2/06/2019,yes,4,3,4
2019,TBB37,2,2/06/2019,yes,5,1,1
2019,TBB37,2,2/06/2019,yes,5,2,2
2019,TBB37,2,2/06/2019,yes,5,3,1
2019,TBB37,3,4/06/2019,yes,1,2,1
2019,TBB37,3,4/06/2019,yes,1,3,1
2019,TBB37,3,4/06/2019,yes,2,2,2
2019,TBB37,3,4/06/2019,yes,2,3,1
2019,TBB37,3,4/06/2019,yes,3,1,1
2019,TBB37,3,4/06/2019,yes,3,2,2
2019,TBB37,3,4/06/2019,yes,3,3,2
2019,TBB37,3,4/06/2019,yes,4,2,1
2019,TBB37,3,4/06/2019,yes,4,3,2
2019,TBB37,3,4/06/2019,yes,5,2,2
2019,TBB37,3,4/06/2019,yes,5,2,1
2019,TBB37,3,4/06/2019,yes,5,3,3
2019,TBB38,1,23/05/2019,yes,1,1,2
2019,TBB38,1,23/05/2019,yes,1,2,2
2019,TBB38,1,23/05/2019,yes,1,3,2
2019,TBB38,1,23/05/2019,yes,2,2,1
2019,TBB38,1,23/05/2019,yes,2,3,1
2019,TBB38,1,23/05/2019,yes,3,2,1
2019,TBB38,1,23/05/2019,yes,3,3,1
2019,TBB38,1,23/05/2019,no,4,,0
2019,TBB38,1,23/05/2019,yes,5,1,2
2019,TBB38,1,23/05/2019,yes,5,2,1
2019,TBB38,2,29/05/2019,yes,1,3,1
2019,TBB38,2,29/05/2019,yes,2,3,2
2019,TBB38,2,29/05/2019,yes,3,3,3
2019,TBB38,2,29/05/2019,yes,4,1,2
2019,TBB38,2,29/05/2019,yes,4,2,2
2019,TBB38,2,29/05/2019,yes,4,3,1
2019,TBB38,2,29/05/2019,yes,5,2,4
2019,TBB38,2,29/05/2019,yes,5,3,4
2019,TBB38,3,30/05/2019,no,1,,0
2019,TBB38,3,30/05/2019,yes,2,2,1
2019,TBB38,3,30/05/2019,yes,2,3,1
2019,TBB38,3,30/05/2019,yes,3,1,1
2019,TBB38,3,30/05/2019,yes,3,2,1
2019,TBB38,3,30/05/2019,yes,3,3,2
2019,TBB38,3,30/05/2019,yes,4,2,3
2019,TBB38,3,30/05/2019,yes,4,3,2
2019,TBB38,3,30/05/2019,yes,5,1,1
2019,TBB38,3,30/05/2019,yes,5,2,2
2019,TBB38,3,30/05/2019,yes,5,3,3
2019,TBB39,1,29/05/2019,yes,1,1,1
2019,TBB39,1,29/05/2019,yes,1,2,1
2019,TBB39,1,29/05/2019,yes,1,3,1
2019,TBB39,1,29/05/2019,yes,2,1,1
2019,TBB39,1,29/05/2019,yes,2,2,2
2019,TBB39,1,29/05/2019,yes,2,3,1
2019,TBB39,1,29/05/2019,yes,3,1,1
2019,TBB39,1,29/05/2019,yes,3,2,1
2019,TBB39,1,29/05/2019,yes,3,3,1
2019,TBB39,1,29/05/2019,yes,4,2,4
2019,TBB39,1,29/05/2019,yes,4,3,1
2019,TBB39,1,29/05/2019,yes,5,1,1
2019,TBB39,1,29/05/2019,yes,5,2,1
2019,TBB39,1,29/05/2019,yes,5,3,2
2019,TBB39,2,1/06/2019,yes,1,2,3
2019,TBB39,2,1/06/2019,yes,1,3,1
2019,TBB39,2,1/06/2019,yes,2,1,2
2019,TBB39,2,1/06/2019,yes,2,2,1
2019,TBB39,2,1/06/2019,yes,3,1,2
2019,TBB39,2,1/06/2019,yes,3,3,2
2019,TBB39,2,1/06/2019,yes,4,1,2
2019,TBB39,2,1/06/2019,yes,4,2,2
2019,TBB39,2,1/06/2019,yes,5,2,1
2019,TBB39,2,1/06/2019,yes,5,3,1
2019,TBB39,3,4/06/2019,yes,1,1,1
2019,TBB39,3,4/06/2019,yes,1,2,3
2019,TBB39,3,4/06/2019,yes,1,3,2
2019,TBB39,3,4/06/2019,yes,2,2,2
2019,TBB39,3,4/06/2019,yes,2,3,2
2019,TBB39,3,4/06/2019,yes,2,3,1
2019,TBB39,3,4/06/2019,yes,3,1,1
2019,TBB39,3,4/06/2019,yes,3,2,2
2019,TBB39,3,4/06/2019,yes,3,3,2
2019,TBB39,3,4/06/2019,yes,4,1,1
2019,TBB39,3,4/06/2019,yes,4,2,2
2019,TBB39,3,4/06/2019,yes,4,3,2
2019,TBB39,3,4/06/2019,yes,5,1,1
2019,TBB39,3,4/06/2019,yes,5,2,1
2019,TBB39,3,4/06/2019,yes,5,3,2
2019,TBB40,1,22/05/2019,yes,1,1,2
2019,TBB40,1,22/05/2019,yes,1,2,3
2019,TBB40,1,22/05/2019,yes,1,3,1
2019,TBB40,1,22/05/2019,yes,2,1,1
2019,TBB40,1,22/05/2019,yes,2,2,2
2019,TBB40,1,22/05/2019,yes,2,3,1
2019,TBB40,1,22/05/2019,yes,3,1,2
2019,TBB40,1,22/05/2019,yes,3,2,2
2019,TBB40,1,22/05/2019,yes,3,3,2
2019,TBB40,1,22/05/2019,yes,4,2,2
2019,TBB40,1,22/05/2019,yes,4,3,3
2019,TBB40,1,22/05/2019,yes,5,1,2
2019,TBB40,1,22/05/2019,yes,5,2,2
2019,TBB40,1,22/05/2019,yes,5,3,3
2019,TBB40,2,24/05/2019,yes,1,1,2
2019,TBB40,2,24/05/2019,yes,1,2,2
2019,TBB40,2,24/05/2019,yes,1,3,2
2019,TBB40,2,24/05/2019,yes,2,1,3
2019,TBB40,2,24/05/2019,yes,2,2,4
2019,TBB40,2,24/05/2019,yes,2,3,1
2019,TBB40,2,24/05/2019,yes,3,1,2
2019,TBB40,2,24/05/2019,yes,3,2,5
2019,TBB40,2,24/05/2019,yes,3,3,1
2019,TBB40,2,24/05/2019,yes,4,1,3
2019,TBB40,2,24/05/2019,yes,4,2,3
2019,TBB40,2,24/05/2019,yes,4,3,1
2019,TBB40,2,24/05/2019,yes,5,1,1
2019,TBB40,2,24/05/2019,yes,5,2,4
2019,TBB40,2,24/05/2019,yes,5,3,2
2019,TBB40,3,27/05/2019,yes,1,1,2
2019,TBB40,3,27/05/2019,yes,1,2,3
2019,TBB40,3,27/05/2019,yes,1,3,5
2019,TBB40,3,27/05/2019,yes,2,2,2
2019,TBB40,3,27/05/2019,yes,2,3,5
2019,TBB40,3,27/05/2019,yes,3,1,3
2019,TBB40,3,27/05/2019,yes,3,2,3
2019,TBB40,3,27/05/2019,yes,3,3,4
2019,TBB40,3,27/05/2019,yes,4,1,2
2019,TBB40,3,27/05/2019,yes,4,2,4
2019,TBB40,3,27/05/2019,yes,4,3,5
2019,TBB40,3,27/05/2019,yes,5,2,4
2019,TBB40,3,27/05/2019,yes,5,3,5
2019,TBB41,1,31/05/2019,no,1,,0
2019,TBB41,1,31/05/2019,no,2,,0
2019,TBB41,1,31/05/2019,yes,3,3,1
2019,TBB41,1,31/05/2019,yes,4,1,1
2019,TBB41,1,31/05/2019,yes,4,2,2
2019,TBB41,1,31/05/2019,yes,4,3,2
2019,TBB41,1,31/05/2019,yes,5,2,4
2019,TBB41,1,31/05/2019,yes,5,3,4
2019,TBB41,2,1/06/2019,no,1,,0
2019,TBB41,2,1/06/2019,no,2,,0
2019,TBB41,2,1/06/2019,no,3,,0
2019,TBB41,2,1/06/2019,yes,4,2,3
2019,TBB41,2,1/06/2019,yes,4,3,2
2019,TBB41,2,1/06/2019,yes,5,1,2
2019,TBB41,2,1/06/2019,yes,5,2,2
2019,TBB41,2,1/06/2019,yes,5,3,4
2019,TBB41,3,2/06/2019,no,1,,0
2019,TBB41,3,2/06/2019,no,2,,0
2019,TBB41,3,2/06/2019,no,3,,0
2019,TBB41,3,2/06/2019,yes,4,1,1
2019,TBB41,3,2/06/2019,yes,4,3,1
2019,TBB41,3,2/06/2019,yes,5,1,3
2019,TBB41,3,2/06/2019,yes,5,2,2
2019,TBB41,3,2/06/2019,yes,5,3,3
2019,TBB42,1,8/06/2019,yes,1,3,3
2019,TBB42,1,8/06/2019,yes,2,1,1
2019,TBB42,1,8/06/2019,yes,2,2,1
2019,TBB42,1,8/06/2019,yes,2,3,2
2019,TBB42,1,8/06/2019,yes,3,1,1
2019,TBB42,1,8/06/2019,yes,3,3,1
2019,TBB42,1,8/06/2019,no,4,,0
2019,TBB42,1,8/06/2019,no,5,,0
2019,TBB42,2,9/06/2019,yes,1,2,1
2019,TBB42,2,9/06/2019,yes,1,3,2
2019,TBB42,2,9/06/2019,yes,2,2,1
2019,TBB42,2,9/06/2019,yes,2,3,1
2019,TBB42,2,9/06/2019,yes,3,1,1
2019,TBB42,2,9/06/2019,yes,4,2,1
2019,TBB42,2,9/06/2019,no,5,,0
2019,TBB42,3,10/06/2019,yes,1,1,1
2019,TBB42,3,10/06/2019,yes,1,2,1
2019,TBB42,3,10/06/2019,yes,1,3,2
2019,TBB42,3,10/06/2019,yes,2,2,1
2019,TBB42,3,10/06/2019,yes,2,3,2
2019,TBB42,3,10/06/2019,yes,3,2,1
2019,TBB42,3,10/06/2019,yes,3,3,1
2019,TBB42,3,10/06/2019,no,4,,0
2019,TBB42,3,10/06/2019,no,5,,0
2019,TBB43,1,24/05/2019,yes,1,1,2
2019,TBB43,1,24/05/2019,yes,1,2,2
2019,TBB43,1,24/05/2019,yes,1,3,1
2019,TBB43,1,24/05/2019,yes,2,1,2
2019,TBB43,1,24/05/2019,yes,2,2,2
2019,TBB43,1,24/05/2019,yes,2,3,2
2019,TBB43,1,24/05/2019,yes,3,1,3
2019,TBB43,1,24/05/2019,yes,3,2,1
2019,TBB43,1,24/05/2019,yes,3,3,1
2019,TBB43,1,24/05/2019,yes,4,1,1
2019,TBB43,1,24/05/2019,yes,4,2,4
2019,TBB43,1,24/05/2019,yes,5,1,1
2019,TBB43,1,24/05/2019,yes,5,2,1
2019,TBB43,1,24/05/2019,yes,5,3,1
2019,TBB43,2,26/05/2019,yes,1,1,1
2019,TBB43,2,26/05/2019,yes,1,2,2
2019,TBB43,2,26/05/2019,yes,1,3,4
2019,TBB43,2,26/05/2019,yes,2,1,2
2019,TBB43,2,26/05/2019,yes,2,2,2
2019,TBB43,2,26/05/2019,yes,2,3,2
2019,TBB43,2,26/05/2019,yes,3,1,1
2019,TBB43,2,26/05/2019,yes,3,2,3
2019,TBB43,2,26/05/2019,yes,3,3,3
2019,TBB43,2,26/05/2019,yes,4,2,4
2019,TBB43,2,26/05/2019,yes,4,3,3
2019,TBB43,2,26/05/2019,yes,5,1,3
2019,TBB43,2,26/05/2019,yes,5,2,2
2019,TBB43,2,26/05/2019,yes,5,3,3
2019,TBB43,3,27/05/2019,yes,1,1,1
2019,TBB43,3,27/05/2019,yes,1,2,1
2019,TBB43,3,27/05/2019,yes,1,3,3
2019,TBB43,3,27/05/2019,yes,2,1,1
2019,TBB43,3,27/05/2019,yes,2,2,3
2019,TBB43,3,27/05/2019,yes,2,3,3
2019,TBB43,3,27/05/2019,yes,3,1,1
2019,TBB43,3,27/05/2019,yes,3,2,2
2019,TBB43,3,27/05/2019,yes,3,3,2
2019,TBB43,3,27/05/2019,yes,4,1,1
2019,TBB43,3,27/05/2019,yes,4,2,2
2019,TBB43,3,27/05/2019,yes,4,3,4
2019,TBB43,3,27/05/2019,yes,5,2,3
2019,TBB43,3,27/05/2019,yes,5,3,4
2019,TBB44,1,29/05/2019,yes,1,1,1
2019,TBB44,1,29/05/2019,yes,1,2,3
2019,TBB44,1,29/05/2019,yes,1,3,2
2019,TBB44,1,29/05/2019,yes,2,2,2
2019,TBB44,1,29/05/2019,yes,2,3,1
2019,TBB44,1,29/05/2019,yes,3,1,1
2019,TBB44,1,29/05/2019,yes,3,2,2
2019,TBB44,1,29/05/2019,yes,3,3,1
2019,TBB44,1,29/05/2019,yes,4,2,1
2019,TBB44,1,29/05/2019,yes,4,3,1
2019,TBB44,1,29/05/2019,yes,5,1,3
2019,TBB44,1,29/05/2019,yes,5,2,2
2019,TBB44,1,29/05/2019,yes,5,3,3
2019,TBB44,2,30/05/2019,yes,1,2,1
2019,TBB44,2,30/05/2019,yes,1,3,1
2019,TBB44,2,30/05/2019,yes,2,2,2
2019,TBB44,2,30/05/2019,yes,2,3,2
2019,TBB44,2,30/05/2019,yes,3,1,1
2019,TBB44,2,30/05/2019,yes,3,2,2
2019,TBB44,2,30/05/2019,yes,3,3,4
2019,TBB44,2,30/05/2019,yes,4,1,1
2019,TBB44,2,30/05/2019,yes,4,2,1
2019,TBB44,2,30/05/2019,yes,4,3,3
2019,TBB44,2,30/05/2019,yes,5,1,1
2019,TBB44,2,30/05/2019,yes,5,2,1
2019,TBB44,2,30/05/2019,yes,5,3,4
2019,TBB44,3,2/06/2019,yes,1,1,1
2019,TBB44,3,2/06/2019,yes,1,2,2
2019,TBB44,3,2/06/2019,yes,1,2,3
2019,TBB44,3,2/06/2019,yes,2,1,1
2019,TBB44,3,2/06/2019,yes,2,2,1
2019,TBB44,3,2/06/2019,yes,2,3,1
2019,TBB44,3,2/06/2019,yes,3,1,1
2019,TBB44,3,2/06/2019,yes,3,2,2
2019,TBB44,3,2/06/2019,yes,3,3,1
2019,TBB44,3,2/06/2019,yes,4,2,2
2019,TBB44,3,2/06/2019,yes,4,3,1
2019,TBB44,3,2/06/2019,yes,5,1,1
2019,TBB44,3,2/06/2019,yes,5,2,3
2019,TBB44,3,2/06/2019,yes,5,3,1
2019,TBB45,1,24/05/2019,yes,1,2,2
2019,TBB45,1,24/05/2019,yes,1,3,4
2019,TBB45,1,24/05/2019,yes,2,1,1
2019,TBB45,1,24/05/2019,yes,2,2,2
2019,TBB45,1,24/05/2019,yes,2,3,3
2019,TBB45,1,24/05/2019,yes,3,1,1
2019,TBB45,1,24/05/2019,yes,3,2,3
2019,TBB45,1,24/05/2019,yes,3,3,2
2019,TBB45,1,24/05/2019,yes,4,2,3
2019,TBB45,1,24/05/2019,yes,4,3,2
2019,TBB45,1,24/05/2019,yes,5,1,1
2019,TBB45,1,24/05/2019,yes,5,2,3
2019,TBB45,1,24/05/2019,yes,5,3,2
2019,TBB45,2,28/05/2019,yes,1,1,2
2019,TBB45,2,28/05/2019,yes,1,2,2
2019,TBB45,2,28/05/2019,yes,1,3,2
2019,TBB45,2,28/05/2019,yes,2,1,2
2019,TBB45,2,28/05/2019,yes,2,2,3
2019,TBB45,2,28/05/2019,yes,2,3,3
2019,TBB45,2,28/05/2019,yes,3,1,1
2019,TBB45,2,28/05/2019,yes,3,2,3
2019,TBB45,2,28/05/2019,yes,3,3,3
2019,TBB45,2,28/05/2019,yes,4,1,1
2019,TBB45,2,28/05/2019,yes,4,2,3
2019,TBB45,2,28/05/2019,yes,4,3,4
2019,TBB45,2,28/05/2019,yes,5,1,1
2019,TBB45,2,28/05/2019,yes,5,2,2
2019,TBB45,2,28/05/2019,yes,5,3,4
2019,TBB45,3,30/05/2019,yes,1,2,2
2019,TBB45,3,30/05/2019,yes,1,3,6
2019,TBB45,3,30/05/2019,yes,2,1,1
2019,TBB45,3,30/05/2019,yes,2,2,1
2019,TBB45,3,30/05/2019,yes,2,3,2
2019,TBB45,3,30/05/2019,yes,3,1,2
2019,TBB45,3,30/05/2019,yes,3,2,2
2019,TBB45,3,30/05/2019,yes,3,3,2
2019,TBB45,3,30/05/2019,yes,4,1,1
2019,TBB45,3,30/05/2019,yes,4,2,3
2019,TBB45,3,30/05/2019,yes,4,3,2
2019,TBB45,3,30/05/2019,yes,5,1,1
2019,TBB45,3,30/05/2019,yes,5,2,2
2019,TBB45,3,30/05/2019,yes,5,3,1
2019,TBB46,1,29/05/2019,yes,1,1,1
2019,TBB46,1,29/05/2019,yes,1,2,2
2019,TBB46,1,29/05/2019,yes,2,1,2
2019,TBB46,1,29/05/2019,yes,2,3,2
2019,TBB46,1,29/05/2019,yes,3,2,4
2019,TBB46,1,29/05/2019,yes,4,1,1
2019,TBB46,1,29/05/2019,yes,4,2,2
2019,TBB46,1,29/05/2019,yes,4,3,3
2019,TBB46,1,29/05/2019,yes,5,1,1
2019,TBB46,1,29/05/2019,yes,5,2,2
2019,TBB46,1,29/05/2019,yes,5,3,2
