parm,mean,sd,lcl,25%,median,75%,ucl,Rhat,n.eff,overlap0,f,parm
"Ntot[3,40]",84.8389,30.0463037,37,63,81,102,154,1.000401658,6848,0,1,"Ntot[3,40]"
"Ntot[4,40]",78.609725,60.00981536,10,37,63,103,235,1.000964352,4150,0,1,"Ntot[4,40]"
"Ntot[5,40]",153.55415,95.19469139,35,86,132,197,398,1.000778327,5229,0,1,"Ntot[5,40]"
"Ntot[6,40]",230.39385,118.9035636,74,145,206,288,529,1.000805942,3669,0,1,"Ntot[6,40]"
"Ntot[7,40]",37.75845,15.50476745,8,26,38,50,65,1.000071053,22060,0,1,"Ntot[7,40]"
"Ntot[8,40]",44.596725,12.36601461,20,36,45,54,67,1.000152755,14105,0,1,"Ntot[8,40]"
"Ntot[9,40]",54.18325,8.64615454,37,49,54,60,71,0.999997736,40000,0,1,"Ntot[9,40]"
"Ntot[10,40]",64.98865,33.49459387,10,37,63,93,125,1.000145144,13309,0,1,"Ntot[10,40]"
"Ntot[11,40]",87.53145,24.44983856,35,71,90,106,127,1.000258449,8436,0,1,"Ntot[11,40]"
"Ntot[12,40]",104.3099,15.70739571,69,95,106,115,132,1.000126448,24614,0,1,"Ntot[12,40]"
"Ntot[13,40]",78.372825,58.58502566,10,37,63,103,236,1.000502859,6085,0,1,"Ntot[13,40]"
"Ntot[14,40]",149.348125,83.15499085,36,86,131,197,350,1.00053777,5457,0,1,"Ntot[14,40]"
"Ntot[15,40]",214.991525,85.30147749,73,146,207,287,366,1.000435812,5761,0,1,"Ntot[15,40]"
"Ntot[16,40]",78.78905,60.12868314,10,37,63,104,237,1.000652818,4963,0,1,"Ntot[16,40]"
"Ntot[17,40]",153.3091,95.43332303,35,86,132,196,398,1.000771543,4615,0,1,"Ntot[17,40]"
"Ntot[18,40]",230.129875,117.1115395,74,145,206,289,526,1.000697484,4777,0,1,"Ntot[18,40]"
"Ntot[19,40]",138.72595,95.13523855,28,74,115,178,380,1.000699638,6281,0,1,"Ntot[19,40]"
"Ntot[20,40]",172.349375,126.0227942,29,85,140,224,498,1.000648266,4734,0,1,"Ntot[20,40]"
"Ntot[21,40]",301.04065,188.1222589,72,169,257,384,777,1.000578611,4869,0,1,"Ntot[21,40]"
"Ntot[22,40]",404.132825,218.5588545,124,249,357,507,951.025,1.000971916,4047,0,1,"Ntot[22,40]"
"Ntot[23,40]",172.537175,127.1825269,29,85,140,224,500,1.000816625,5161,0,1,"Ntot[23,40]"
"Ntot[24,40]",301.336975,187.7001372,73,169,257,386,784,1.000629485,5469,0,1,"Ntot[24,40]"
"Ntot[25,40]",404.28075,218.4957329,123,248,359,508,956,1.000813487,4277,0,1,"Ntot[25,40]"
"Ntot[26,40]",51.86155,12.97794831,22,44,54,61,73,1.00027782,8859,0,1,"Ntot[26,40]"
"Ntot[27,40]",54.539025,10.56958466,32,48,55,62,73,1.000038958,33114,0,1,"Ntot[27,40]"
"Ntot[28,40]",60.6185,8.604034431,44,55,60,66,78,1.000049298,25605,0,1,"Ntot[28,40]"
"Ntot[29,40]",99.121675,29.46185534,29,83,107,120,139,1.000096826,22173,0,1,"Ntot[29,40]"
"Ntot[30,40]",110.107075,18.3202361,66,101,112,122,140,0.999985694,40000,0,1,"Ntot[30,40]"
"Ntot[31,40]",117.67705,13.50644527,90,109,118,127,144,1.000143611,13733,0,1,"Ntot[31,40]"
"Ntot[32,40]",163.226425,99.30539862,29,86,140,223,382,1.00044823,6022,0,1,"Ntot[32,40]"
"Ntot[33,40]",252.10305,98.58502501,73,169,256,344,398,1.000332658,6571,0,1,"Ntot[33,40]"
"Ntot[34,40]",301.75235,77.80513261,124,249,328,360,404,1.000347753,7042,0,1,"Ntot[34,40]"
"Ntot[35,40]",172.39605,123.5165444,29,85,140,224,503,1.0004853,6914,0,1,"Ntot[35,40]"
"Ntot[36,40]",295.12375,168.1734641,73,169,256,384,729,1.000754826,3938,0,1,"Ntot[36,40]"
"Ntot[37,40]",389.3485,178.9975363,124,249,357,508,762,1.00068641,3627,0,1,"Ntot[37,40]"
"Ntot[38,40]",332.1067,217.8297292,79,183,278,421,892,1.000320098,7455,0,1,"Ntot[38,40]"
"Ntot[1,41]",13.05985,10.06787227,0,6,11,18,38,1.000086317,34452,1,1,"Ntot[1,41]"
"Ntot[2,41]",35.320125,18.53957221,9,22,32,45,80,1.000240653,10438,0,1,"Ntot[2,41]"
"Ntot[3,41]",75.4273,28.79272113,31,55,71,92,143,1.00036382,7820,0,1,"Ntot[3,41]"
"Ntot[4,41]",78.72425,63.2584461,9,35,62,104,245,1.001068647,3928,0,1,"Ntot[4,41]"
"Ntot[5,41]",153.400275,100.8105834,32,82,129,198,415,1.000807303,5254,0,1,"Ntot[5,41]"
"Ntot[6,41]",229.548575,126.7706035,67,140,202,289,552,1.00080141,3768,0,1,"Ntot[6,41]"
"Ntot[7,41]",36.79255,15.85452612,7,25,37,49,65,1.000083634,18998,0,1,"Ntot[7,41]"
"Ntot[8,41]",43.25645,12.97229126,17,34,44,53,66,1.000111963,18878,0,1,"Ntot[8,41]"
"Ntot[9,41]",51.576125,9.381322146,32,45,52,58,69,1.000022124,35898,0,1,"Ntot[9,41]"
"Ntot[10,41]",63.918875,34.0496568,9,35,61,93,125,1.000171139,11834,0,1,"Ntot[10,41]"
"Ntot[11,41]",85.440175,25.42298034,31,68,88,105,127,1.000182424,11505,0,1,"Ntot[11,41]"
"Ntot[12,41]",100.62005,17.12237914,63,90,102,112,130,1.000156892,14779,0,1,"Ntot[12,41]"
"Ntot[13,41]",78.337475,61.20489267,9,35,62,104,245,1.000470117,6795,0,1,"Ntot[13,41]"
"Ntot[14,41]",148.2123,85.79509367,32,82,129,197,350,1.000512388,5768,0,1,"Ntot[14,41]"
"Ntot[15,41]",211.5727,87.39816803,67,140,203,286,365,1.000387047,6295,0,1,"Ntot[15,41]"
"Ntot[16,41]",78.8065,63.3698426,9,35,62,104,245,1.000674996,4991,0,1,"Ntot[16,41]"
"Ntot[17,41]",153.102825,100.6817475,32,82,129,197,414,1.000820219,4485,0,1,"Ntot[17,41]"
"Ntot[18,41]",229.0988,123.859705,67,139,203,290,550.025,1.000657504,4930,0,1,"Ntot[18,41]"
"Ntot[19,41]",138.70605,100.640544,26,71,113,178,397,1.000752456,6408,0,1,"Ntot[19,41]"
"Ntot[20,41]",181.103375,139.3924189,28,85,144,235,544,1.0006153,5006,0,1,"Ntot[20,41]"
"Ntot[21,41]",315.85865,208.9731273,70,170.75,264,404,849,1.000633362,4563,0,1,"Ntot[21,41]"
"Ntot[22,41]",423.357775,244.7248867,120,252,367,533,1044.025,1.00086773,4545,0,1,"Ntot[22,41]"
"Ntot[23,41]",181.4856,140.9568472,27,85,145,235,545,1.000840625,5514,0,1,"Ntot[23,41]"
"Ntot[24,41]",316.050875,208.8364904,70,171,265,405,854.025,1.00064984,5606,0,1,"Ntot[24,41]"
"Ntot[25,41]",423.44325,244.2371384,119,250,370,535,1049.025,1.000846989,4324,0,1,"Ntot[25,41]"
"Ntot[26,41]",51.54195,13.28889969,21,44,54,61,73,1.000425511,5732,0,1,"Ntot[26,41]"
"Ntot[27,41]",53.95055,11.03254266,30,47,55,62,73,0.999995585,40000,0,1,"Ntot[27,41]"
"Ntot[28,41]",58.482425,8.843228833,41,53,59,64,76,1.000049347,27063,0,1,"Ntot[28,41]"
"Ntot[29,41]",99.009325,29.76898122,28,83,108,120,140,1.000112467,20824,0,1,"Ntot[29,41]"
"Ntot[30,41]",109.397725,18.99957801,63,100,112,122,140,1.000061053,24335,0,1,"Ntot[30,41]"
"Ntot[31,41]",115.430875,14.10477739,86,107,116,125,142,1.000090848,36521,0,1,"Ntot[31,41]"
"Ntot[32,41]",168.520375,103.3929692,28,86,144,234,386,1.000435356,6269,0,1,"Ntot[32,41]"
"Ntot[33,41]",255.2819,100.1428342,70,170,264,347,400,1.000335518,6529,0,1,"Ntot[33,41]"
"Ntot[34,41]",301.97075,78.28640376,120,251,330,359,403,1.000318706,8144,0,1,"Ntot[34,41]"
"Ntot[35,41]",180.785625,134.4236378,27,86,145,236,550,1.000480084,7115,0,1,"Ntot[35,41]"
"Ntot[36,41]",306.56365,178.7800243,70,171,264,403,745,1.000675606,4115,0,1,"Ntot[36,41]"
"Ntot[37,41]",400.911225,187.3434913,120,251,368,534,771,1.000643021,3809,0,1,"Ntot[37,41]"
"Ntot[38,41]",348.828175,242.4362706,77,185,286,443,976,1.000333982,6823,0,1,"Ntot[38,41]"
"Ntot[1,42]",11.6446,9.554539396,0,5,9,16,36,1.00005689,31603,1,1,"Ntot[1,42]"
"Ntot[2,42]",31.48135,17.65457573,7,19,28,41,74,1.000178042,14682,0,1,"Ntot[2,42]"
"Ntot[3,42]",67.120075,27.5728075,25,47,63,83,132,1.000342754,9812,0,1,"Ntot[3,42]"
"Ntot[4,42]",78.866425,66.61293729,8,34,60,104,254,1.001218009,3677,0,1,"Ntot[4,42]"
"Ntot[5,42]",153.504775,106.683107,29,79,127,198,433,1.000831688,5345,0,1,"Ntot[5,42]"
"Ntot[6,42]",228.9829,134.9054776,61,134,198,291,577,1.00092505,3494,0,1,"Ntot[6,42]"
"Ntot[7,42]",35.943825,16.23479007,6,23,36,49,65,1.000082189,19155,0,1,"Ntot[7,42]"
"Ntot[8,42]",41.970725,13.50032683,15,32,43,52,66,1.000056629,23726,0,1,"Ntot[8,42]"
"Ntot[9,42]",49.469025,10.13540126,29,43,50,57,68,1.000022943,40000,0,1,"Ntot[9,42]"
"Ntot[10,42]",62.881125,34.54613046,8,33,60,92,125,1.000190535,10911,0,1,"Ntot[10,42]"
"Ntot[11,42]",83.5101,26.38644262,28,65,86,104,127,1.000156494,13351,0,1,"Ntot[11,42]"
"Ntot[12,42]",97.4494,18.53249649,57,86,99,111,129,1.000139826,20544,0,1,"Ntot[12,42]"
"Ntot[13,42]",78.325525,63.59211356,8,34,61,104,255,1.000518156,6283,0,1,"Ntot[13,42]"
"Ntot[14,42]",147.0614,88.20237311,29,79,126,197,352,1.000560025,5416,0,1,"Ntot[14,42]"
"Ntot[15,42]",208.26055,89.60571351,61,135,199,285,364.025,1.00033764,7022,0,1,"Ntot[15,42]"
"Ntot[16,42]",78.996925,66.79725528,8,34,61,104,255,1.000643403,5263,0,1,"Ntot[16,42]"
"Ntot[17,42]",152.925475,105.8732969,29,78,126,197,433,1.00085016,4396,0,1,"Ntot[17,42]"
"Ntot[18,42]",228.022975,130.2391101,62,134,198,290,576,1.000627187,5273,0,1,"Ntot[18,42]"
"Ntot[19,42]",138.776975,106.270879,23,68,111,178,412.025,1.000791275,6191,0,1,"Ntot[19,42]"
"Ntot[20,42]",190.509475,154.0059525,27,86,148,248,594,1.000623234,5129,0,1,"Ntot[20,42]"
"Ntot[21,42]",331.61715,232.0241672,68,172,272,424,926,1.000586895,4888,0,1,"Ntot[21,42]"
"Ntot[22,42]",443.7321,273.0722467,116,254,379,561,1141,1.000846687,4863,0,1,"Ntot[22,42]"
"Ntot[23,42]",191.015275,155.979094,26,86,149,247,595.025,1.00098738,5356,0,1,"Ntot[23,42]"
"Ntot[24,42]",331.88855,232.0216978,67,172,273,426,937,1.00061603,5864,0,1,"Ntot[24,42]"
"Ntot[25,42]",443.9997,272.4590576,115,253,381,563,1149,1.0008205,4511,0,1,"Ntot[25,42]"
"Ntot[26,42]",51.19745,13.53160342,20,43,53,61,73,1.000328073,7894,0,1,"Ntot[26,42]"
"Ntot[27,42]",53.46645,11.45639366,28,47,55,61,73,1.000030659,35291,0,1,"Ntot[27,42]"
"Ntot[28,42]",57.110225,9.217659659,38,51,57,63,75,0.99999121,40000,0,1,"Ntot[28,42]"
"Ntot[29,42]",98.95255,30.14690481,27,83,108,121,140,1.000063025,40000,0,1,"Ntot[29,42]"
"Ntot[30,42]",108.8471,19.61410945,60,99,112,122,140,1.000038856,38391,0,1,"Ntot[30,42]"
"Ntot[31,42]",113.818825,14.78417786,82,105,115,124,141,1.000104936,18570,0,1,"Ntot[31,42]"
"Ntot[32,42]",173.485725,107.0018838,26,86,149,247,389,1.000391475,6838,0,1,"Ntot[32,42]"
"Ntot[33,42]",257.960375,101.1853214,68,172,272,349,400,1.000335847,6535,0,1,"Ntot[33,42]"
"Ntot[34,42]",302.510425,79.10020646,116,253,331,360,402,1.000270482,9884,0,1,"Ntot[34,42]"
"Ntot[35,42]",189.3794,145.2779804,26,86,149,248,601,1.000540134,6453,0,1,"Ntot[35,42]"
"Ntot[36,42]",317.7765,188.4779508,68,173,272,424,755,1.00061984,4254,0,1,"Ntot[36,42]"
"Ntot[37,42]",411.98415,194.6401305,116,253,379,562,776,1.000613084,3959,0,1,"Ntot[37,42]"
"Ntot[38,42]",366.58495,269.7314802,73.975,186,295,466,1072,1.000352336,6603,0,1,"Ntot[38,42]"
"Ntot[1,43]",10.426775,9.082108798,0,4,8,15,34,1.000051613,34128,1,1,"Ntot[1,43]"
"Ntot[2,43]",28.0795,16.76662183,5,16,25,37,69,1.00024072,14574,0,1,"Ntot[2,43]"
"Ntot[3,43]",59.7395,26.30026487,20,41,56,74,122,1.000409801,7726,0,1,"Ntot[3,43]"
"Ntot[4,43]",79.0782,70.2438509,7,32,59,104,265,1.001207416,3743,0,1,"Ntot[4,43]"
"Ntot[5,43]",153.598925,112.7523547,27,76,124,199,450,1.000859032,5638,0,1,"Ntot[5,43]"
"Ntot[6,43]",228.5976,143.3867156,56,128,194,291,599.025,1.000850026,3715,0,1,"Ntot[6,43]"
"Ntot[7,43]",35.154625,16.57140704,5,22,35,48,65,1.000058539,23322,0,1,"Ntot[7,43]"
"Ntot[8,43]",40.77485,14.01908952,13,31,41,51,66,1.000127746,14978,0,1,"Ntot[8,43]"
"Ntot[9,43]",47.607375,10.84933009,25,40,48,55,67,1.000044876,30158,0,1,"Ntot[9,43]"
"Ntot[10,43]",61.9189,35.02611516,7,32,59,92,124,1.000194151,10901,0,1,"Ntot[10,43]"
"Ntot[11,43]",81.64345,27.29780854,25,62,84,103,127,1.00022161,10608,0,1,"Ntot[11,43]"
"Ntot[12,43]",94.69755,19.90155963,52,82,97,109,128,1.000205198,11830,0,1,"Ntot[12,43]"
"Ntot[13,43]",78.3766,66.03361291,7,32,59,104,265,1.000587581,5907,0,1,"Ntot[13,43]"
"Ntot[14,43]",145.8866,90.32714634,27,76,124,198,353,1.000509344,5951,0,1,"Ntot[14,43]"
"Ntot[15,43]",205.157525,91.7500829,56,129,196,285,365,1.000349731,6869,0,1,"Ntot[15,43]"
"Ntot[16,43]",79.228,70.24776035,7,32,60,104,267,1.000579017,5688,0,1,"Ntot[16,43]"
"Ntot[17,43]",152.8414,110.8985438,27,75,124,198,450,1.000837134,4436,0,1,"Ntot[17,43]"
"Ntot[18,43]",227.07075,136.3139134,56,128,195,291,598,1.00062554,5207,0,1,"Ntot[18,43]"
"Ntot[19,43]",138.96785,112.2875034,21,65,109,179,430,1.000778013,6325,0,1,"Ntot[19,43]"
"Ntot[20,43]",200.574725,170.080535,26,87,153,261,646,1.000586626,5228,0,1,"Ntot[20,43]"
"Ntot[21,43]",348.79605,257.8420698,65,174,281,447,1014.025,1.000608675,4936,0,1,"Ntot[21,43]"
"Ntot[22,43]",465.6026,304.0537218,112,256,390,591,1250.025,1.000927497,4768,0,1,"Ntot[22,43]"
"Ntot[23,43]",201.187125,172.3357725,25,87,154,261,652,1.001046289,5452,0,1,"Ntot[23,43]"
"Ntot[24,43]",348.988075,257.870919,65,174,282,448,1025,1.000656492,5933,0,1,"Ntot[24,43]"
"Ntot[25,43]",465.974625,303.6844707,112,255,392,593,1257,1.000905163,4383,0,1,"Ntot[25,43]"
"Ntot[26,43]",50.940675,13.81459289,18,43,53,61,73,1.000427371,5794,0,1,"Ntot[26,43]"
"Ntot[27,43]",52.99385,11.82197556,26,46,54,61,73,0.999980597,40000,0,1,"Ntot[27,43]"
"Ntot[28,43]",56.1252,9.684426656,36,50,57,63,74,1.000015019,40000,0,1,"Ntot[28,43]"
"Ntot[29,43]",98.800175,30.41559424,26,83,108,120,140,1.000060979,36657,0,1,"Ntot[29,43]"
"Ntot[30,43]",108.29775,20.22056544,58,98,112,122,140,1.000048473,30889,0,1,"Ntot[30,43]"
"Ntot[31,43]",112.6972,15.65472098,78,104,114,123,141,1.00016282,13734,0,1,"Ntot[31,43]"
"Ntot[32,43]",178.1435,110.1675421,25,87,153,259,391,1.000374017,6870,0,1,"Ntot[32,43]"
"Ntot[33,43]",260.2989,102.0407192,65,174,280,351,400,1.00028722,7527,0,1,"Ntot[33,43]"
"Ntot[34,43]",302.929725,79.86591983,113,255,332,360,402,1.000261878,9514,0,1,"Ntot[34,43]"
"Ntot[35,43]",198.283425,156.0425683,25,87,154,261,656,1.000528635,6449,0,1,"Ntot[35,43]"
"Ntot[36,43]",328.48405,197.2147765,66,174,280,445,765,1.000596994,4388,0,1,"Ntot[36,43]"
"Ntot[37,43]",422.058325,200.8570206,112,255,391,591,779.025,1.000602436,3993,0,1,"Ntot[37,43]"
"Ntot[38,43]",385.753075,299.8570021,71,188,305,490,1173,1.000369112,6584,0,1,"Ntot[38,43]"
"Ntot[1,44]",9.339025,8.65146567,0,3,7,13,32,1.000049627,34585,1,1,"Ntot[1,44]"
"Ntot[2,44]",25.036575,15.91707954,4,14,22,33,64,1.00022043,14393,0,1,"Ntot[2,44]"
"Ntot[3,44]",53.1732,25.08665552,16,35,49,67,114,1.000418529,8203,0,1,"Ntot[3,44]"
"Ntot[4,44]",79.421475,73.95151996,6,31,58,104,276,1.001209405,3783,0,1,"Ntot[4,44]"
"Ntot[5,44]",153.83815,119.0793315,24,73,122,200,468,1.000807796,6072,0,1,"Ntot[5,44]"
"Ntot[6,44]",228.4497,152.0109386,51,123,190,291,624,1.000863597,3749,0,1,"Ntot[6,44]"
"Ntot[7,44]",34.35975,16.85707222,4,21,34,48,65,1.00002592,33201,0,1,"Ntot[7,44]"
"Ntot[8,44]",39.7135,14.53658146,12,29,40,51,66,1.000128942,14640,0,1,"Ntot[8,44]"
"Ntot[9,44]",46.0547,11.58937512,23,38,47,54,67,1.00004897,33903,0,1,"Ntot[9,44]"
"Ntot[10,44]",61.000525,35.51636468,6,30.75,57,91,125,1.000251637,8862,0,1,"Ntot[10,44]"
"Ntot[11,44]",79.877875,28.13716231,23,59,82,102,126,1.000145037,16042,0,1,"Ntot[11,44]"
"Ntot[12,44]",92.0871,21.14725145,47,78,94,108,128,1.000230165,9166,0,1,"Ntot[12,44]"
"Ntot[13,44]",78.4222,68.45281873,6,31,58,104,276,1.000559763,6232,0,1,"Ntot[13,44]"
"Ntot[14,44]",144.882075,92.62025767,24,73,122,198,356,1.000505915,5974,0,1,"Ntot[14,44]"
"Ntot[15,44]",202.11045,93.69146227,51,124,192,285,365,1.000347335,6664,0,1,"Ntot[15,44]"
"Ntot[16,44]",79.565975,73.76370059,6,31,58,104,277,1.000616561,5499,0,1,"Ntot[16,44]"
"Ntot[17,44]",152.9568,116.2330305,24,72,121,199,469,1.000832317,4619,0,1,"Ntot[17,44]"
"Ntot[18,44]",226.18985,142.1148089,52,123,191,291,622,1.00063675,5064,0,1,"Ntot[18,44]"
"Ntot[19,44]",139.382125,118.6248522,19,62,106,179,446,1.000801922,6344,0,1,"Ntot[19,44]"
"Ntot[20,44]",211.40225,188.1147378,24,88,157,275,704.025,1.000584938,5255,0,1,"Ntot[20,44]"
"Ntot[21,44]",367.2196,286.4141488,63,175,290,471,1107,1.000621256,5136,0,1,"Ntot[21,44]"
"Ntot[22,44]",489.21005,338.6026928,109,259,403,621,1370.025,1.000952885,4770,0,1,"Ntot[22,44]"
"Ntot[23,44]",212.0739,190.6056487,24,87,158,274,707,1.001151709,5513,0,1,"Ntot[23,44]"
"Ntot[24,44]",367.287175,286.2501703,64,176,290,472,1119.025,1.000671573,6129,0,1,"Ntot[24,44]"
"Ntot[25,44]",489.349,337.7373125,108,257,405,623,1373.025,1.000894398,4620,0,1,"Ntot[25,44]"
"Ntot[26,44]",50.68785,14.16142564,17,43,53,61,73,1.000399571,6466,0,1,"Ntot[26,44]"
"Ntot[27,44]",52.582175,12.19270535,25,45,54,61,73,1.00001236,40000,0,1,"Ntot[27,44]"
"Ntot[28,44]",55.288125,10.11848648,34,49,56,62,74,1.000075951,22276,0,1,"Ntot[28,44]"
"Ntot[29,44]",98.723875,30.72662173,25,83,108,121,140,1.000108044,20130,0,1,"Ntot[29,44]"
"Ntot[30,44]",107.82525,20.74092252,56,98,111,122,140,1.000097641,24709,0,1,"Ntot[30,44]"
"Ntot[31,44]",111.67175,16.34434246,75,102,113,123,140,1.000091937,20702,0,1,"Ntot[31,44]"
"Ntot[32,44]",182.6398,113.0771074,24,88,158,272,393,1.000321845,7698,0,1,"Ntot[32,44]"
"Ntot[33,44]",262.67725,103.1753181,63,175,289,353,401,1.000311356,6990,0,1,"Ntot[33,44]"
"Ntot[34,44]",303.2197,80.54649853,110,257,333,360,402,1.000208112,11890,0,1,"Ntot[34,44]"
"Ntot[35,44]",207.38905,166.4346822,24,88,159,274,699,1.000513355,6450,0,1,"Ntot[35,44]"
"Ntot[36,44]",338.78935,204.9188773,64,175,289,469,769,1.000583481,4418,0,1,"Ntot[36,44]"
"Ntot[37,44]",431.583175,206.3299437,109,258,403,621,782,1.00052841,4420,0,1,"Ntot[37,44]"
"Ntot[38,44]",405.844575,332.3980068,69,190,314,515,1276,1.00033919,7146,0,1,"Ntot[38,44]"
"Ntot[1,45]",8.33265,8.173574136,0,2,6,12,29,1.000041269,30958,1,1,"Ntot[1,45]"
"Ntot[2,45]",22.3498,15.10194,3,11,19,30,60,1.000242983,14405,0,1,"Ntot[2,45]"
"Ntot[3,45]",47.41995,23.97211419,13,30,43,60,106,1.000455003,7643,0,1,"Ntot[3,45]"
"Ntot[4,45]",79.782675,77.75246801,5,29,57,104,287,1.001242442,3993,0,1,"Ntot[4,45]"
"Ntot[5,45]",154.199675,125.6304787,22,69,120,200,489,1.000876185,5857,0,1,"Ntot[5,45]"
"Ntot[6,45]",228.475775,161.0079096,47,119,187,292,647.025,1.000892142,3661,0,1,"Ntot[6,45]"
"Ntot[7,45]",33.648,17.16349937,4,20,33,47,65,1.000043375,27407,0,1,"Ntot[7,45]"
"Ntot[8,45]",38.7006,14.93838808,10,27,39,50,65,1.000143182,14329,0,1,"Ntot[8,45]"
"Ntot[9,45]",44.602775,12.27521912,20,36,45,54,67,1.000089012,20879,0,1,"Ntot[9,45]"
"Ntot[10,45]",60.04095,35.85308228,5,29,56,91,124,1.000288799,7805,0,1,"Ntot[10,45]"
"Ntot[11,45]",78.2412,28.99777568,21,57,80,102,126,1.00016951,13768,0,1,"Ntot[11,45]"
"Ntot[12,45]",89.7539,22.42158899,42,75,92,106,128,1.000183025,10892,0,1,"Ntot[12,45]"
"Ntot[13,45]",78.46985,70.75573228,5,29,57,104,286,1.000545706,6370,0,1,"Ntot[13,45]"
"Ntot[14,45]",143.78535,94.57115875,21,69,119,199,357,1.000540352,5658,0,1,"Ntot[14,45]"
"Ntot[15,45]",199.298,95.6744947,46,119,188,285,366,1.000349263,6567,0,1,"Ntot[15,45]"
"Ntot[16,45]",80.005575,77.4348045,5,29,57,105,290,1.00063146,5694,0,1,"Ntot[16,45]"
"Ntot[17,45]",153.166025,121.4610396,21,69,119,199,491,1.000877068,4393,0,1,"Ntot[17,45]"
"Ntot[18,45]",225.50675,147.7530026,47,119,187,292,645,1.000689463,4923,0,1,"Ntot[18,45]"
"Ntot[19,45]",139.922,125.1591514,17,59,104,179,465,1.000857757,6328,0,1,"Ntot[19,45]"
"Ntot[20,45]",223.13635,207.885386,23,88,162,289,771,1.000563939,5522,0,1,"Ntot[20,45]"
"Ntot[21,45]",386.9228,318.0908133,61,177,298,495,1210.025,1.000641668,5326,0,1,"Ntot[21,45]"
"Ntot[22,45]",514.427025,376.5928251,105,260,415,655,1501,1.000998273,4606,0,1,"Ntot[22,45]"
"Ntot[23,45]",223.7227,210.8028967,23,88,162,288,777,1.001269314,5651,0,1,"Ntot[23,45]"
"Ntot[24,45]",386.775825,317.5230302,61,177,298,495,1221,1.000696248,6314,0,1,"Ntot[24,45]"
"Ntot[25,45]",514.431725,374.7448883,105,260,417,656,1503.025,1.000968055,4573,0,1,"Ntot[25,45]"
"Ntot[26,45]",50.391275,14.44257399,16,42,53,61,73,1.000374234,7240,0,1,"Ntot[26,45]"
"Ntot[27,45]",52.15225,12.54510281,24,45,54,61,73,1.000078815,20682,0,1,"Ntot[27,45]"
"Ntot[28,45]",54.6415,10.56732792,32,48,55,62,74,1.000024907,40000,0,1,"Ntot[28,45]"
"Ntot[29,45]",98.5872,30.94406946,24,83,108,121,140,1.000101774,18954,0,1,"Ntot[29,45]"
"Ntot[30,45]",107.232275,21.25891159,53,97,111,122,139,1.000075812,25170,0,1,"Ntot[30,45]"
"Ntot[31,45]",110.82645,17.11943215,71,101,113,122,140,1.000032916,40000,0,1,"Ntot[31,45]"
"Ntot[32,45]",186.790125,115.4843019,23,89,163,287,394,1.000311117,7758,0,1,"Ntot[32,45]"
"Ntot[33,45]",264.71715,103.921292,60,177,296,354,400,1.000277874,7685,0,1,"Ntot[33,45]"
"Ntot[34,45]",303.649425,81.30737724,106,259,333,361,402,1.00021015,12278,0,1,"Ntot[34,45]"
"Ntot[35,45]",216.552525,176.377026,23,88.75,163,288,724,1.000467674,6782,0,1,"Ntot[35,45]"
"Ntot[36,45]",348.99215,211.9178047,61,177,298,494,773,1.000602926,4269,0,1,"Ntot[36,45]"
"Ntot[37,45]",440.4308,211.0741034,106,260.75,415,649,785,1.000530268,4381,0,1,"Ntot[37,45]"
"Ntot[38,45]",427.666875,369.1101779,67,191,323,541,1399,1.000315967,7767,0,1,"Ntot[38,45]"
"Ntot[1,46]",7.4505,7.754811615,0,2,5,11,28,1.000095493,22512,1,1,"Ntot[1,46]"
"Ntot[2,46]",19.990725,14.31982945,2,10,17,27,56,1.000253027,13807,0,1,"Ntot[2,46]"
"Ntot[3,46]",42.2792,22.73199432,10,26,38,54,98,1.000448539,7434,0,1,"Ntot[3,46]"
"Ntot[4,46]",80.23915,81.78433667,4,28,56,105,298,1.001293789,4209,0,1,"Ntot[4,46]"
"Ntot[5,46]",154.647725,132.4885954,19,67,117,200,509,1.00096994,5701,0,1,"Ntot[5,46]"
"Ntot[6,46]",228.793,170.5962171,43,114,184,292,677,1.000870627,3843,0,1,"Ntot[6,46]"
"Ntot[7,46]",32.960175,17.4704227,3,19,32,47,65,1.000061709,24218,0,1,"Ntot[7,46]"
"Ntot[8,46]",37.7312,15.36754374,9,26,38,50,65,1.000088784,19866,0,1,"Ntot[8,46]"
"Ntot[9,46]",43.235875,12.92909575,17,34,44,53,66,1.000130884,17035,0,1,"Ntot[9,46]"
"Ntot[10,46]",59.161525,36.27122654,4,28,55,90,125,1.000301821,7871,0,1,"Ntot[10,46]"
"Ntot[11,46]",76.62365,29.80647952,19,54,79,101,126,1.000207604,10595,0,1,"Ntot[11,46]"
"Ntot[12,46]",87.540975,23.55413533,38,71,90,105,127,1.000173536,12189,0,1,"Ntot[12,46]"
"Ntot[13,46]",78.4814,72.88663537,4,28,56,104,298,1.000546903,6298,0,1,"Ntot[13,46]"
"Ntot[14,46]",142.653425,96.44128724,19,67,117,199,357,1.000497091,6059,0,1,"Ntot[14,46]"
"Ntot[15,46]",196.574475,97.56240215,43,114,184,284,365,1.000365117,6308,0,1,"Ntot[15,46]"
"Ntot[16,46]",80.42635,81.00313089,4,28,56,105,302,1.000623135,6054,0,1,"Ntot[16,46]"
"Ntot[17,46]",153.425825,126.5540936,19,66,116,200,512,1.000912047,4143,0,1,"Ntot[17,46]"
